call_id,agent,date,time,topic,answered,resolved,answerSpeed,avgTalkDuration,rating,dayOfWeek,dayOfMonth,hour,month,talkDuration(min)
ID3886,Joe,2021-03-09,15:23:02,Streaming,,,52.0,0 days 00:03:31,5,Tuesday,9,15,March,4.0
ID3887,Stewart,2021-03-09,15:27:22,Technical Support,,,15.0,0 days 00:04:43,5,Tuesday,9,15,March,5.0
ID3888,Dan,2021-03-09,15:27:22,Payment related,,,113.0,0 days 00:04:49,3,Tuesday,9,15,March,5.0
ID3889,Martha,2021-03-09,15:41:46,Technical Support,,,123.0,0 days 00:05:02,1,Tuesday,9,15,March,5.0
ID3890,Greg,2021-03-09,15:41:46,Payment related,,,97.0,0 days 00:02:01,4,Tuesday,9,15,March,2.0
ID3891,Becky,2021-03-09,15:43:12,Admin Support,,,22.0,0 days 00:04:40,3,Tuesday,9,15,March,5.0
ID3892,Greg,2021-03-09,15:43:12,Contract related,,,62.0,0 days 00:06:36,5,Tuesday,9,15,March,7.0
ID3893,Becky,2021-03-09,15:44:38,Contract related,,,79.0,0 days 00:06:02,1,Tuesday,9,15,March,6.0
ID3894,Diane,2021-03-09,15:44:38,Payment related,,,85.0,0 days 00:03:07,4,Tuesday,9,15,March,3.0
ID3895,Stewart,2021-03-09,15:59:02,Technical Support,,,74.0,0 days 00:00:47,5,Tuesday,9,15,March,1.0
ID3896,Jim,2021-03-09,15:59:02,Streaming,,,61.0,0 days 00:05:00,4,Tuesday,9,15,March,5.0
ID3897,Diane,2021-03-09,16:52:19,Payment related,,,81.0,0 days 00:04:35,2,Tuesday,9,16,March,5.0
ID3898,Joe,2021-03-09,16:52:19,Admin Support,,,,,,Tuesday,9,16,March,
ID3899,Joe,2021-03-09,16:59:31,Contract related,,,74.0,0 days 00:06:17,5,Tuesday,9,16,March,6.0
ID3900,Stewart,2021-03-09,16:59:31,Contract related,,,32.0,0 days 00:04:19,4,Tuesday,9,16,March,4.0
ID3901,Greg,2021-03-09,17:06:43,Technical Support,,,99.0,0 days 00:04:24,3,Tuesday,9,17,March,4.0
ID3902,Becky,2021-03-09,17:06:43,Admin Support,,,,,,Tuesday,9,17,March,
ID3903,Dan,2021-03-10,09:12:58,Technical Support,,,75.0,0 days 00:02:49,5,Wednesday,10,9,March,3.0
ID3904,Martha,2021-03-10,09:12:58,Payment related,,,,,,Wednesday,10,9,March,
ID3905,Dan,2021-03-10,09:18:43,Technical Support,,,114.0,0 days 00:04:33,5,Wednesday,10,9,March,5.0
ID3906,Greg,2021-03-10,09:18:43,Technical Support,,,,,,Wednesday,10,9,March,
ID3907,Jim,2021-03-10,09:51:50,Admin Support,,,50.0,0 days 00:06:13,3,Wednesday,10,9,March,6.0
ID3908,Jim,2021-03-10,09:51:50,Technical Support,,,,,,Wednesday,10,9,March,
ID3909,Jim,2021-03-10,10:06:14,Admin Support,,,115.0,0 days 00:03:10,2,Wednesday,10,10,March,3.0
ID3910,Becky,2021-03-10,10:06:14,Admin Support,,,48.0,0 days 00:01:31,4,Wednesday,10,10,March,2.0
ID3911,Joe,2021-03-10,10:07:41,Payment related,,,16.0,0 days 00:01:55,1,Wednesday,10,10,March,2.0
ID3912,Stewart,2021-03-10,10:07:41,Technical Support,,,74.0,0 days 00:06:37,5,Wednesday,10,10,March,7.0
ID3913,Joe,2021-03-10,10:22:05,Payment related,,,,,,Wednesday,10,10,March,
ID3914,Greg,2021-03-10,10:22:05,Contract related,,,,,,Wednesday,10,10,March,
ID3915,Greg,2021-03-10,10:26:24,Streaming,,,,,,Wednesday,10,10,March,
ID3916,Stewart,2021-03-10,10:26:24,Streaming,,,37.0,0 days 00:05:05,5,Wednesday,10,10,March,5.0
ID3917,Martha,2021-03-10,12:04:19,Payment related,,,125.0,0 days 00:02:02,3,Wednesday,10,12,March,2.0
ID3918,Diane,2021-03-10,12:04:19,Admin Support,,,42.0,0 days 00:03:55,3,Wednesday,10,12,March,4.0
ID3919,Jim,2021-03-10,12:48:58,Payment related,,,,,,Wednesday,10,12,March,
ID3920,Becky,2021-03-10,12:48:58,Streaming,,,43.0,0 days 00:00:36,3,Wednesday,10,12,March,1.0
ID3921,Becky,2021-03-10,13:29:17,Streaming,,,74.0,0 days 00:02:40,4,Wednesday,10,13,March,3.0
ID3922,Joe,2021-03-10,13:29:17,Admin Support,,,90.0,0 days 00:04:57,3,Wednesday,10,13,March,5.0
ID3923,Greg,2021-03-10,13:32:10,Contract related,,,,,,Wednesday,10,13,March,
ID3924,Jim,2021-03-10,13:32:10,Admin Support,,,84.0,0 days 00:06:22,5,Wednesday,10,13,March,6.0
ID3925,Joe,2021-03-10,13:42:14,Payment related,,,51.0,0 days 00:06:45,3,Wednesday,10,13,March,7.0
ID3926,Diane,2021-03-10,13:42:14,Contract related,,,,,,Wednesday,10,13,March,
ID3927,Diane,2021-03-10,13:45:07,Streaming,,,90.0,0 days 00:04:23,3,Wednesday,10,13,March,4.0
ID3928,Joe,2021-03-10,13:45:07,Admin Support,,,82.0,0 days 00:00:49,3,Wednesday,10,13,March,1.0
ID3929,Greg,2021-03-10,13:48:00,Admin Support,,,77.0,0 days 00:04:06,3,Wednesday,10,13,March,4.0
ID3930,Martha,2021-03-10,13:48:00,Technical Support,,,,,,Wednesday,10,13,March,
ID3931,Greg,2021-03-10,13:56:38,Contract related,,,116.0,0 days 00:00:31,3,Wednesday,10,13,March,1.0
ID3932,Stewart,2021-03-10,13:56:38,Payment related,,,120.0,0 days 00:01:24,3,Wednesday,10,13,March,1.0
ID3933,Dan,2021-03-10,14:00:58,Payment related,,,13.0,0 days 00:04:26,1,Wednesday,10,14,March,4.0
ID3934,Dan,2021-03-10,14:00:58,Streaming,,,26.0,0 days 00:03:01,3,Wednesday,10,14,March,3.0
ID3935,Stewart,2021-03-10,15:17:17,Contract related,,,93.0,0 days 00:02:18,3,Wednesday,10,15,March,2.0
ID3936,Dan,2021-03-10,15:17:17,Contract related,,,20.0,0 days 00:00:33,3,Wednesday,10,15,March,1.0
ID3937,Stewart,2021-03-10,15:24:29,Contract related,,,,,,Wednesday,10,15,March,
ID3938,Joe,2021-03-10,15:24:29,Streaming,,,113.0,0 days 00:01:18,1,Wednesday,10,15,March,1.0
ID3939,Stewart,2021-03-10,16:00:29,Streaming,,,,,,Wednesday,10,16,March,
ID3940,Joe,2021-03-10,16:00:29,Payment related,,,113.0,0 days 00:06:15,2,Wednesday,10,16,March,6.0
ID3941,Greg,2021-03-10,16:30:43,Streaming,,,44.0,0 days 00:03:17,5,Wednesday,10,16,March,3.0
ID3942,Becky,2021-03-10,16:30:43,Payment related,,,103.0,0 days 00:01:23,3,Wednesday,10,16,March,1.0
ID3943,Greg,2021-03-10,16:46:34,Streaming,,,92.0,0 days 00:06:23,2,Wednesday,10,16,March,6.0
ID3944,Dan,2021-03-10,16:46:34,Streaming,,,92.0,0 days 00:04:20,3,Wednesday,10,16,March,4.0
ID3945,Dan,2021-03-10,17:05:17,Streaming,,,33.0,0 days 00:05:14,5,Wednesday,10,17,March,5.0
ID3946,Dan,2021-03-10,17:05:17,Contract related,,,24.0,0 days 00:04:40,5,Wednesday,10,17,March,5.0
ID3947,Greg,2021-03-10,17:35:31,Streaming,,,84.0,0 days 00:02:03,3,Wednesday,10,17,March,2.0
ID3948,Jim,2021-03-10,17:35:31,Technical Support,,,99.0,0 days 00:02:47,3,Wednesday,10,17,March,3.0
ID3949,Stewart,2021-03-11,09:10:05,Technical Support,,,,,,Thursday,11,9,March,
ID3950,Diane,2021-03-11,09:10:05,Technical Support,,,58.0,0 days 00:02:16,5,Thursday,11,9,March,2.0
ID3951,Joe,2021-03-11,09:38:53,Streaming,,,,,,Thursday,11,9,March,
ID3952,Greg,2021-03-11,09:38:53,Admin Support,,,27.0,0 days 00:01:28,1,Thursday,11,9,March,1.0
ID3953,Greg,2021-03-11,09:40:19,Payment related,,,48.0,0 days 00:00:44,3,Thursday,11,9,March,1.0
ID3954,Jim,2021-03-11,09:40:19,Contract related,,,86.0,0 days 00:06:37,5,Thursday,11,9,March,7.0
ID3955,Dan,2021-03-11,09:57:36,Streaming,,,,,,Thursday,11,9,March,
ID3956,Greg,2021-03-11,09:57:36,Technical Support,,,82.0,0 days 00:05:17,3,Thursday,11,9,March,5.0
ID3957,Jim,2021-03-11,10:01:55,Technical Support,,,54.0,0 days 00:04:12,4,Thursday,11,10,March,4.0
ID3958,Dan,2021-03-11,10:01:55,Technical Support,,,87.0,0 days 00:06:21,4,Thursday,11,10,March,6.0
ID3959,Diane,2021-03-11,10:09:07,Admin Support,,,114.0,0 days 00:06:15,5,Thursday,11,10,March,6.0
ID3960,Jim,2021-03-11,10:09:07,Admin Support,,,,,,Thursday,11,10,March,
ID3961,Jim,2021-03-11,10:24:58,Admin Support,,,104.0,0 days 00:00:48,5,Thursday,11,10,March,1.0
ID3962,Stewart,2021-03-11,10:24:58,Streaming,,,81.0,0 days 00:02:50,5,Thursday,11,10,March,3.0
ID3963,Greg,2021-03-11,10:30:43,Payment related,,,120.0,0 days 00:03:57,4,Thursday,11,10,March,4.0
ID3964,Greg,2021-03-11,10:30:43,Payment related,,,,,,Thursday,11,10,March,
ID3965,Becky,2021-03-11,10:49:26,Contract related,,,72.0,0 days 00:05:11,3,Thursday,11,10,March,5.0
ID3966,Stewart,2021-03-11,10:49:26,Admin Support,,,57.0,0 days 00:02:58,3,Thursday,11,10,March,3.0
ID3967,Greg,2021-03-11,10:50:53,Admin Support,,,74.0,0 days 00:00:48,5,Thursday,11,10,March,1.0
ID3968,Joe,2021-03-11,10:50:53,Streaming,,,53.0,0 days 00:05:42,3,Thursday,11,10,March,6.0
ID3969,Greg,2021-03-11,11:00:58,Payment related,,,79.0,0 days 00:02:17,3,Thursday,11,11,March,2.0
ID3970,Martha,2021-03-11,11:00:58,Streaming,,,100.0,0 days 00:06:00,3,Thursday,11,11,March,6.0
ID3971,Dan,2021-03-11,11:26:53,Streaming,,,116.0,0 days 00:04:31,3,Thursday,11,11,March,5.0
ID3972,Diane,2021-03-11,11:26:53,Technical Support,,,,,,Thursday,11,11,March,
ID3973,Martha,2021-03-11,11:38:24,Streaming,,,14.0,0 days 00:01:44,5,Thursday,11,11,March,2.0
ID3974,Joe,2021-03-11,11:38:24,Streaming,,,92.0,0 days 00:01:41,5,Thursday,11,11,March,2.0
ID3975,Jim,2021-03-11,12:02:53,Admin Support,,,92.0,0 days 00:02:30,1,Thursday,11,12,March,2.0
ID3976,Joe,2021-03-11,12:02:53,Contract related,,,78.0,0 days 00:06:24,4,Thursday,11,12,March,6.0
ID3977,Martha,2021-03-11,12:20:10,Technical Support,,,36.0,0 days 00:00:42,3,Thursday,11,12,March,1.0
ID3978,Jim,2021-03-11,12:20:10,Streaming,,,,,,Thursday,11,12,March,
ID3979,Greg,2021-03-11,12:20:10,Payment related,,,20.0,0 days 00:04:32,2,Thursday,11,12,March,5.0
ID3980,Dan,2021-03-11,12:20:10,Technical Support,,,29.0,0 days 00:05:03,5,Thursday,11,12,March,5.0
ID3981,Stewart,2021-03-11,12:31:41,Payment related,,,119.0,0 days 00:06:51,3,Thursday,11,12,March,7.0
ID3982,Martha,2021-03-11,12:31:41,Payment related,,,67.0,0 days 00:05:10,5,Thursday,11,12,March,5.0
ID3983,Jim,2021-03-11,12:38:53,Streaming,,,,,,Thursday,11,12,March,
ID3984,Martha,2021-03-11,12:38:53,Streaming,,,102.0,0 days 00:01:14,1,Thursday,11,12,March,1.0
ID3985,Martha,2021-03-11,12:56:10,Streaming,,,72.0,0 days 00:05:24,4,Thursday,11,12,March,5.0
ID3986,Diane,2021-03-11,12:56:10,Admin Support,,,107.0,0 days 00:01:58,5,Thursday,11,12,March,2.0
ID3987,Greg,2021-03-11,12:57:36,Streaming,,,,,,Thursday,11,12,March,
ID3988,Becky,2021-03-11,12:57:36,Admin Support,,,,,,Thursday,11,12,March,
ID3989,Joe,2021-03-11,13:32:10,Payment related,,,106.0,0 days 00:01:31,4,Thursday,11,13,March,2.0
ID3990,Joe,2021-03-11,13:32:10,Admin Support,,,68.0,0 days 00:04:16,2,Thursday,11,13,March,4.0
ID3991,Dan,2021-03-11,13:40:48,Technical Support,,,44.0,0 days 00:06:38,3,Thursday,11,13,March,7.0
ID3992,Becky,2021-03-11,13:40:48,Admin Support,,,96.0,0 days 00:03:34,1,Thursday,11,13,March,4.0
ID3993,Diane,2021-03-11,13:50:53,Payment related,,,,,,Thursday,11,13,March,
ID3994,Stewart,2021-03-11,13:50:53,Technical Support,,,53.0,0 days 00:00:34,4,Thursday,11,13,March,1.0
ID3995,Dan,2021-03-11,13:56:38,Streaming,,,100.0,0 days 00:01:05,1,Thursday,11,13,March,1.0
ID3996,Becky,2021-03-11,13:56:38,Streaming,,,75.0,0 days 00:01:55,2,Thursday,11,13,March,2.0
ID3997,Jim,2021-03-11,13:59:31,Payment related,,,109.0,0 days 00:04:19,3,Thursday,11,13,March,4.0
ID3998,Joe,2021-03-11,13:59:31,Payment related,,,95.0,0 days 00:02:14,4,Thursday,11,13,March,2.0
ID3999,Stewart,2021-03-11,14:22:34,Contract related,,,69.0,0 days 00:00:59,4,Thursday,11,14,March,1.0
ID4000,Becky,2021-03-11,14:22:34,Streaming,,,113.0,0 days 00:02:55,5,Thursday,11,14,March,3.0
ID4001,Joe,2021-03-11,14:26:53,Admin Support,,,108.0,0 days 00:01:32,2,Thursday,11,14,March,2.0
ID4002,Joe,2021-03-11,14:26:53,Streaming,,,46.0,0 days 00:05:20,2,Thursday,11,14,March,5.0
ID4003,Joe,2021-03-11,14:28:19,Payment related,,,71.0,0 days 00:01:48,1,Thursday,11,14,March,2.0
ID4004,Diane,2021-03-11,14:28:19,Admin Support,,,124.0,0 days 00:02:52,2,Thursday,11,14,March,3.0
ID4005,Martha,2021-03-11,15:21:36,Technical Support,,,79.0,0 days 00:01:01,4,Thursday,11,15,March,1.0
ID4006,Diane,2021-03-11,15:21:36,Payment related,,,111.0,0 days 00:02:34,5,Thursday,11,15,March,3.0
ID4007,Dan,2021-03-11,15:24:29,Payment related,,,27.0,0 days 00:00:43,4,Thursday,11,15,March,1.0
ID4008,Becky,2021-03-11,15:24:29,Streaming,,,69.0,0 days 00:03:42,4,Thursday,11,15,March,4.0
ID4009,Joe,2021-03-11,15:34:34,Payment related,,,121.0,0 days 00:05:16,1,Thursday,11,15,March,5.0
ID4010,Stewart,2021-03-11,15:34:34,Streaming,,,16.0,0 days 00:06:15,3,Thursday,11,15,March,6.0
ID4011,Stewart,2021-03-11,15:59:02,Contract related,,,,,,Thursday,11,15,March,
ID4012,Jim,2021-03-11,15:59:02,Streaming,,,35.0,0 days 00:06:08,5,Thursday,11,15,March,6.0
ID4013,Becky,2021-03-11,16:10:34,Streaming,,,85.0,0 days 00:03:44,3,Thursday,11,16,March,4.0
ID4014,Dan,2021-03-11,16:10:34,Admin Support,,,73.0,0 days 00:02:57,2,Thursday,11,16,March,3.0
ID4015,Martha,2021-03-11,16:13:26,Payment related,,,101.0,0 days 00:04:57,3,Thursday,11,16,March,5.0
ID4016,Jim,2021-03-11,16:13:26,Admin Support,,,89.0,0 days 00:04:28,2,Thursday,11,16,March,4.0
ID4017,Diane,2021-03-11,17:34:05,Technical Support,,,70.0,0 days 00:05:01,5,Thursday,11,17,March,5.0
ID4018,Diane,2021-03-11,17:34:05,Contract related,,,52.0,0 days 00:05:32,3,Thursday,11,17,March,6.0
ID4019,Jim,2021-03-11,17:39:50,Contract related,,,,,,Thursday,11,17,March,
ID4020,Dan,2021-03-11,17:39:50,Streaming,,,91.0,0 days 00:00:57,1,Thursday,11,17,March,1.0
ID4021,Joe,2021-03-11,17:39:50,Payment related,,,,,,Thursday,11,17,March,
ID4022,Diane,2021-03-11,17:39:50,Technical Support,,,18.0,0 days 00:05:44,5,Thursday,11,17,March,6.0
ID4023,Martha,2021-03-12,09:11:31,Contract related,,,32.0,0 days 00:04:36,1,Friday,12,9,March,5.0
ID4024,Greg,2021-03-12,09:11:31,Payment related,,,71.0,0 days 00:05:00,3,Friday,12,9,March,5.0
ID4025,Stewart,2021-03-12,09:36:00,Technical Support,,,54.0,0 days 00:02:35,4,Friday,12,9,March,3.0
ID4026,Dan,2021-03-12,09:36:00,Contract related,,,121.0,0 days 00:04:24,4,Friday,12,9,March,4.0
ID4027,Dan,2021-03-12,09:57:36,Technical Support,,,59.0,0 days 00:01:07,3,Friday,12,9,March,1.0
ID4028,Jim,2021-03-12,09:57:36,Contract related,,,59.0,0 days 00:01:03,2,Friday,12,9,March,1.0
ID4029,Jim,2021-03-12,10:01:55,Payment related,,,108.0,0 days 00:03:20,5,Friday,12,10,March,3.0
ID4030,Stewart,2021-03-12,10:01:55,Technical Support,,,35.0,0 days 00:02:11,4,Friday,12,10,March,2.0
ID4031,Stewart,2021-03-12,10:03:22,Payment related,,,22.0,0 days 00:05:31,5,Friday,12,10,March,6.0
ID4032,Diane,2021-03-12,10:03:22,Technical Support,,,37.0,0 days 00:04:29,5,Friday,12,10,March,4.0
ID4033,Martha,2021-03-12,10:09:07,Payment related,,,14.0,0 days 00:06:52,3,Friday,12,10,March,7.0
ID4034,Greg,2021-03-12,10:09:07,Payment related,,,,,,Friday,12,10,March,
ID4035,Martha,2021-03-12,10:12:00,Payment related,,,73.0,0 days 00:01:01,3,Friday,12,10,March,1.0
ID4036,Joe,2021-03-12,10:12:00,Streaming,,,,,,Friday,12,10,March,
ID4037,Diane,2021-03-12,10:22:05,Admin Support,,,,,,Friday,12,10,March,
ID4038,Jim,2021-03-12,10:22:05,Technical Support,,,63.0,0 days 00:02:55,1,Friday,12,10,March,3.0
ID4039,Jim,2021-03-12,10:42:14,Technical Support,,,64.0,0 days 00:05:50,4,Friday,12,10,March,6.0
ID4040,Joe,2021-03-12,10:42:14,Technical Support,,,17.0,0 days 00:05:40,3,Friday,12,10,March,6.0
ID4041,Diane,2021-03-12,11:12:29,Contract related,,,42.0,0 days 00:02:39,4,Friday,12,11,March,3.0
ID4042,Diane,2021-03-12,11:12:29,Technical Support,,,121.0,0 days 00:04:07,1,Friday,12,11,March,4.0
ID4043,Diane,2021-03-12,11:13:55,Payment related,,,56.0,0 days 00:03:29,4,Friday,12,11,March,3.0
ID4044,Joe,2021-03-12,11:13:55,Technical Support,,,123.0,0 days 00:05:15,4,Friday,12,11,March,5.0
ID4045,Diane,2021-03-12,11:16:48,Admin Support,,,27.0,0 days 00:00:49,5,Friday,12,11,March,1.0
ID4046,Dan,2021-03-12,11:16:48,Technical Support,,,46.0,0 days 00:03:49,4,Friday,12,11,March,4.0
ID4047,Diane,2021-03-12,12:01:26,Technical Support,,,117.0,0 days 00:02:07,2,Friday,12,12,March,2.0
ID4048,Becky,2021-03-12,12:01:26,Payment related,,,,,,Friday,12,12,March,
ID4049,Greg,2021-03-12,12:57:36,Contract related,,,64.0,0 days 00:05:21,3,Friday,12,12,March,5.0
ID4050,Jim,2021-03-12,12:57:36,Contract related,,,20.0,0 days 00:02:48,4,Friday,12,12,March,3.0
ID4051,Stewart,2021-03-12,13:29:17,Contract related,,,21.0,0 days 00:06:34,5,Friday,12,13,March,7.0
ID4052,Greg,2021-03-12,13:29:17,Technical Support,,,,,,Friday,12,13,March,
ID4053,Dan,2021-03-12,14:00:58,Streaming,,,118.0,0 days 00:02:37,3,Friday,12,14,March,3.0
ID4054,Stewart,2021-03-12,14:00:58,Admin Support,,,105.0,0 days 00:05:28,2,Friday,12,14,March,5.0
ID4055,Joe,2021-03-12,14:18:14,Technical Support,,,117.0,0 days 00:00:46,4,Friday,12,14,March,1.0
ID4056,Martha,2021-03-12,14:18:14,Payment related,,,16.0,0 days 00:03:33,4,Friday,12,14,March,4.0
ID4057,Joe,2021-03-12,14:31:12,Admin Support,,,110.0,0 days 00:02:01,5,Friday,12,14,March,2.0
ID4058,Diane,2021-03-12,14:31:12,Admin Support,,,,,,Friday,12,14,March,
ID4059,Stewart,2021-03-12,14:32:38,Admin Support,,,57.0,0 days 00:02:05,5,Friday,12,14,March,2.0
ID4060,Joe,2021-03-12,14:32:38,Technical Support,,,105.0,0 days 00:06:50,3,Friday,12,14,March,7.0
ID4061,Greg,2021-03-12,14:57:07,Admin Support,,,95.0,0 days 00:06:12,5,Friday,12,14,March,6.0
ID4062,Jim,2021-03-12,14:57:07,Technical Support,,,19.0,0 days 00:05:47,2,Friday,12,14,March,6.0
ID4063,Becky,2021-03-12,16:06:14,Technical Support,,,25.0,0 days 00:05:10,3,Friday,12,16,March,5.0
ID4064,Becky,2021-03-12,16:06:14,Streaming,,,65.0,0 days 00:02:07,2,Friday,12,16,March,2.0
ID4065,Jim,2021-03-12,16:23:31,Technical Support,,,27.0,0 days 00:02:48,1,Friday,12,16,March,3.0
ID4066,Jim,2021-03-12,16:23:31,Contract related,,,107.0,0 days 00:02:23,1,Friday,12,16,March,2.0
ID4067,Becky,2021-03-12,17:00:58,Admin Support,,,90.0,0 days 00:03:39,3,Friday,12,17,March,4.0
ID4068,Becky,2021-03-12,17:00:58,Payment related,,,45.0,0 days 00:01:31,3,Friday,12,17,March,2.0
ID4069,Dan,2021-03-12,17:11:02,Payment related,,,39.0,0 days 00:05:43,4,Friday,12,17,March,6.0
ID4070,Joe,2021-03-12,17:11:02,Streaming,,,63.0,0 days 00:04:43,5,Friday,12,17,March,5.0
ID4071,Greg,2021-03-12,17:52:48,Admin Support,,,95.0,0 days 00:00:38,1,Friday,12,17,March,1.0
ID4072,Joe,2021-03-12,17:52:48,Admin Support,,,39.0,0 days 00:05:24,4,Friday,12,17,March,5.0
ID4073,Diane,2021-03-13,09:02:53,Admin Support,,,,,,Saturday,13,9,March,
ID4074,Martha,2021-03-13,09:02:53,Admin Support,,,,,,Saturday,13,9,March,
ID4075,Martha,2021-03-13,09:02:53,Admin Support,,,125.0,0 days 00:01:00,3,Saturday,13,9,March,1.0
ID4076,Martha,2021-03-13,09:02:53,Technical Support,,,73.0,0 days 00:01:30,4,Saturday,13,9,March,2.0
ID4077,Greg,2021-03-13,09:38:53,Admin Support,,,116.0,0 days 00:00:56,4,Saturday,13,9,March,1.0
ID4078,Joe,2021-03-13,09:38:53,Technical Support,,,115.0,0 days 00:02:21,2,Saturday,13,9,March,2.0
ID4079,Joe,2021-03-13,10:49:26,Admin Support,,,,,,Saturday,13,10,March,
ID4080,Stewart,2021-03-13,10:49:26,Payment related,,,56.0,0 days 00:06:07,2,Saturday,13,10,March,6.0
ID4081,Dan,2021-03-13,11:15:22,Technical Support,,,123.0,0 days 00:02:39,2,Saturday,13,11,March,3.0
ID4082,Becky,2021-03-13,11:15:22,Admin Support,,,36.0,0 days 00:00:50,1,Saturday,13,11,March,1.0
ID4083,Greg,2021-03-13,11:28:19,Technical Support,,,84.0,0 days 00:01:33,5,Saturday,13,11,March,2.0
ID4084,Martha,2021-03-13,11:28:19,Streaming,,,74.0,0 days 00:03:01,3,Saturday,13,11,March,3.0
ID4085,Jim,2021-03-13,11:38:24,Streaming,,,20.0,0 days 00:04:16,5,Saturday,13,11,March,4.0
ID4086,Martha,2021-03-13,11:38:24,Streaming,,,,,,Saturday,13,11,March,
ID4087,Diane,2021-03-13,11:42:43,Payment related,,,13.0,0 days 00:04:33,3,Saturday,13,11,March,5.0
ID4088,Greg,2021-03-13,11:42:43,Contract related,,,28.0,0 days 00:00:59,3,Saturday,13,11,March,1.0
ID4089,Dan,2021-03-13,13:42:14,Contract related,,,13.0,0 days 00:01:55,4,Saturday,13,13,March,2.0
ID4090,Martha,2021-03-13,13:42:14,Streaming,,,100.0,0 days 00:01:13,3,Saturday,13,13,March,1.0
ID4091,Jim,2021-03-13,14:13:55,Contract related,,,119.0,0 days 00:02:55,3,Saturday,13,14,March,3.0
ID4092,Stewart,2021-03-13,14:13:55,Technical Support,,,,,,Saturday,13,14,March,
ID4093,Martha,2021-03-13,14:18:14,Technical Support,,,125.0,0 days 00:05:43,5,Saturday,13,14,March,6.0
ID4094,Joe,2021-03-13,14:18:14,Streaming,,,,,,Saturday,13,14,March,
ID4095,Jim,2021-03-13,14:38:24,Technical Support,,,88.0,0 days 00:01:47,4,Saturday,13,14,March,2.0
ID4096,Becky,2021-03-13,14:38:24,Technical Support,,,71.0,0 days 00:00:34,4,Saturday,13,14,March,1.0
ID4097,Dan,2021-03-13,14:41:17,Contract related,,,99.0,0 days 00:00:34,4,Saturday,13,14,March,1.0
ID4098,Dan,2021-03-13,14:41:17,Admin Support,,,94.0,0 days 00:05:52,1,Saturday,13,14,March,6.0
ID4099,Becky,2021-03-13,15:00:00,Admin Support,,,115.0,0 days 00:05:12,1,Saturday,13,15,March,5.0
ID4100,Becky,2021-03-13,15:00:00,Contract related,,,36.0,0 days 00:05:11,5,Saturday,13,15,March,5.0
ID4101,Stewart,2021-03-13,15:02:53,Payment related,,,72.0,0 days 00:03:52,3,Saturday,13,15,March,4.0
ID4102,Becky,2021-03-13,15:02:53,Contract related,,,51.0,0 days 00:01:03,3,Saturday,13,15,March,1.0
ID4103,Diane,2021-03-13,15:36:00,Admin Support,,,11.0,0 days 00:04:33,2,Saturday,13,15,March,5.0
ID4104,Stewart,2021-03-13,15:36:00,Admin Support,,,101.0,0 days 00:05:46,5,Saturday,13,15,March,6.0
ID4105,Stewart,2021-03-13,15:38:53,Admin Support,,,119.0,0 days 00:05:37,3,Saturday,13,15,March,6.0
ID4106,Diane,2021-03-13,15:38:53,Technical Support,,,64.0,0 days 00:02:37,3,Saturday,13,15,March,3.0
ID4107,Martha,2021-03-13,15:44:38,Technical Support,,,12.0,0 days 00:04:10,3,Saturday,13,15,March,4.0
ID4108,Greg,2021-03-13,15:44:38,Streaming,,,118.0,0 days 00:05:11,3,Saturday,13,15,March,5.0
ID4109,Greg,2021-03-13,15:59:02,Payment related,,,107.0,0 days 00:02:31,2,Saturday,13,15,March,3.0
ID4110,Martha,2021-03-13,15:59:02,Payment related,,,122.0,0 days 00:05:03,3,Saturday,13,15,March,5.0
ID4111,Becky,2021-03-13,16:17:46,Payment related,,,41.0,0 days 00:03:41,4,Saturday,13,16,March,4.0
ID4112,Becky,2021-03-13,16:17:46,Streaming,,,22.0,0 days 00:00:43,1,Saturday,13,16,March,1.0
ID4113,Martha,2021-03-13,16:53:46,Technical Support,,,,,,Saturday,13,16,March,
ID4114,Martha,2021-03-13,16:53:46,Contract related,,,93.0,0 days 00:03:39,3,Saturday,13,16,March,4.0
ID4115,Jim,2021-03-13,17:02:24,Admin Support,,,20.0,0 days 00:04:20,5,Saturday,13,17,March,4.0
ID4116,Dan,2021-03-13,17:02:24,Contract related,,,90.0,0 days 00:04:05,4,Saturday,13,17,March,4.0
ID4117,Becky,2021-03-13,17:24:00,Technical Support,,,107.0,0 days 00:06:33,3,Saturday,13,17,March,7.0
ID4118,Jim,2021-03-13,17:24:00,Technical Support,,,,,,Saturday,13,17,March,
ID4119,Dan,2021-03-13,17:44:10,Contract related,,,38.0,0 days 00:05:43,3,Saturday,13,17,March,6.0
ID4120,Joe,2021-03-13,17:44:10,Contract related,,,,,,Saturday,13,17,March,
ID4121,Becky,2021-03-14,09:00:00,Streaming,,,50.0,0 days 00:01:57,4,Sunday,14,9,March,2.0
ID4122,Greg,2021-03-14,09:00:00,Admin Support,,,90.0,0 days 00:05:06,4,Sunday,14,9,March,5.0
ID4123,Becky,2021-03-14,09:20:10,Admin Support,,,22.0,0 days 00:04:21,4,Sunday,14,9,March,4.0
ID4124,Joe,2021-03-14,09:20:10,Admin Support,,,,,,Sunday,14,9,March,
ID4125,Martha,2021-03-14,09:57:36,Streaming,,,67.0,0 days 00:05:05,4,Sunday,14,9,March,5.0
ID4126,Dan,2021-03-14,09:57:36,Contract related,,,89.0,0 days 00:06:20,3,Sunday,14,9,March,6.0
